0.1;0.704755992151468
0.2;0.7702905111005827
0.3;0.8931618373710344
0.4;1.3406823044010674
0.5;1.2059826464418861
0.6;1.2675358230469096
0.7;1.1156175628382647
0.8;0.8703050439010842
0.9;0.7442227455673327
1.0;0.3681609224807739
1.1;-0.08539320011647894
1.2;-0.4402192975592809
1.3;-0.7537983916121759
1.4;-0.6275412002874545
1.5;-0.5800036858329254
1.6;-0.9433340695294222
1.7;-0.6597822355065535
1.8;-0.3306201494767569
1.9;-0.09799872824403666
2.0;0.18581967064651425
2.1;0.7820082257337392
2.2;0.9999470964328834
2.3;1.2806623964804653
2.4;1.308895904766336
2.5;1.1545453129299768
2.6;1.3849196246052673
2.7;0.9114999767023931
2.8;0.8069677631682661
2.9;0.7751081295991948
3.0;0.4569275278128524
3.1;-0.17472282585586169
3.2;-0.0909256952620558
3.3;-0.577111824821483
3.4;-0.7711678744500785
3.5;-0.9915899176091398
3.6;-0.9164902637075071
3.7;-0.7276814119079336
3.8;-0.28018093331951777
3.9;-0.2605773996621674
4.0;0.3071641834874729
4.1;0.7975057441592868
4.2;0.8237530865066145
4.3;0.8902418557486519
4.4;1.449682600896703
4.5;1.4031712779801362
4.6;1.0963581171189425
4.7;1.1014795283829502
4.8;0.9091768737485012
4.9;0.38971674108610604
5.0;0.08678802158813093
5.1;-0.2509929896525264
5.2;-0.424243803393401
5.3;-0.31785432216598053
5.4;-0.7639301519539707
5.5;-0.670997695611963
5.6;-0.5806871704866657
5.7;-0.41392386781938817
5.8;-0.29904499374289256
5.9;-0.08250023365202147
6.0;0.026871291329247635
6.1;0.6731574680474439
6.2;0.684979072270113
6.3;0.8639982820644309
6.4;1.0472763252573596
6.5;1.0085993473029653
6.6;1.095967548321521
6.7;1.1392506775128748
6.8;0.8025815248435095
6.9;0.3451031179951712
7.0;0.4878033076556114
7.1;-0.20780564354570885
7.2;-0.4009272212276742
7.3;-0.4373893966981116
7.4;-0.5278243115689291
7.5;-0.7176971083862643
7.6;-0.5266089292494206
7.7;-0.43328731606460064
7.8;-0.3036337820180782
7.9;0.055557212892968444
8.0;0.3165279201802829
8.1;0.5263143149092752
8.2;0.8504476705479845
8.3;0.9100123753688134
8.4;1.225187407452522
8.5;1.0169597249815916
8.6;1.1071847062216529
8.7;0.9692154044406383
8.8;0.7893501664305207
8.9;0.4550238515335827
9.0;0.42169305918516187
9.1;-0.2329134230822657
9.2;-0.20194955479926568
9.3;-0.5403739758749928
9.4;-0.8883453720610448
9.5;-0.5516424589943183
9.6;-0.9132901030717993
9.7;-0.3164328035154516
9.8;-0.24658652911327256
9.9;-0.26517890386940496
10.0;0.704755992151468
